StartRange,EndRange,ISOCode,SrcGrpID
3577587840,3577588095,DE,9
3577588096,3577588099,GB,6
3577588100,3577588103,DE,9
3577588104,3577588151,GB,6
3577588152,3577588155,DE,9
3577588156,3577588223,GB,6
3577588224,3577588511,DE,9
3577588512,3577588551,GB,6
3577588552,3577588559,DE,9
3577588560,3577588735,GB,6
3577588736,3577588803,DE,9
3577588804,3577588807,GB,6
3577588808,3577588863,DE,9
3577588864,3577588879,GB,6
3577588880,3577588999,DE,9
3577589000,3577589007,GB,6
3577589008,3577589175,DE,9
3577589176,3577589183,GB,6
3577589184,3577589287,DE,9
3577589288,3577589295,GB,6
3577589296,3577589463,DE,9
3577589464,3577589471,GB,6
3577589472,3577589503,DE,9
3577589504,3577589515,GB,6
3577589516,3577589519,DE,9
3577589520,3577589551,GB,6
3577589552,3577589555,DE,9
3577589556,3577589703,GB,6
3577589704,3577589735,DE,9
3577589736,3577589759,GB,6
3577589760,3577590135,DE,9
3577590136,3577590143,GB,6
3577590144,3577590219,DE,9
3577590220,3577590223,GB,6
3577590224,3577590255,DE,9
3577590256,3577590271,GB,6
3577590272,3577590303,DE,9
3577590304,3577590311,GB,6
3577590312,3577590927,DE,9
3577590928,3577590943,GB,6
3577590944,3577591159,DE,9
3577591160,3577591167,GB,6
3577591168,3577591807,DE,9
3577591808,3577591871,GB,6
3577591872,3577591887,DE,9
3577591888,3577591935,GB,6
3577591936,3577591959,DE,9
3577591960,3577591963,GB,6
3577591964,3577592011,DE,9
3577592012,3577592015,GB,6
3577592016,3577593171,DE,9
3577593172,3577593175,GB,6
3577593176,3577593187,DE,9
3577593188,3577593199,GB,6
3577593200,3577593407,DE,9
3577593408,3577593415,GB,6
3577593416,3577600795,DE,9
3577600796,3577600799,GB,6
3577600800,3577600918,DE,9
3577600919,3577600919,GB,6
3577600920,3577600967,DE,9
3577600968,3577600975,GB,6
3577600976,3577601007,DE,9
3577601008,3577601023,GB,6
3577601024,3577601319,DE,9
3577601320,3577601327,GB,6
3577601328,3577601375,DE,9
3577601376,3577601383,GB,6
3577601384,3577601399,DE,9
3577601400,3577601407,GB,6
3577601408,3577602799,DE,9
3577602800,3577602807,GB,6
3577602808,3577602887,DE,9
3577602888,3577602911,GB,6
3577602912,3577602919,DE,9
3577602920,3577602927,GB,6
3577602928,3577602959,DE,9
3577602960,3577602967,GB,6
3577602968,3577603039,DE,9
3577603040,3577603055,GB,6
3577603056,3577603063,DE,9
3577603064,3577603071,GB,6
3577603072,3577603103,DE,9
3577603104,3577603111,GB,6
3577603112,3577603131,DE,9
3577603132,3577603135,GB,6
3577603136,3577603199,DE,9
3577603200,3577603247,GB,6
3577603248,3577603263,DE,9
3577603264,3577603271,GB,6
3577603272,3577603887,DE,9
3577603888,3577603903,GB,6
3577603904,3577604031,DE,9
3577604032,3577604095,GB,6
3577604096,3577606191,DE,9
3577606192,3577606207,GB,6
3577606208,3577606279,DE,9
3577606280,3577606287,GB,6
3577606288,3577606303,DE,9
3577606304,3577606335,GB,6
3577606336,3577606431,DE,9
3577606432,3577606439,GB,6
3577606440,3577606479,DE,9
3577606480,3577606487,GB,6
3577606488,3577606655,DE,9
3577606656,3577606663,GB,6
3577606664,3577606735,DE,9
3577606736,3577606783,GB,6
3577606784,3577606815,DE,9
3577606816,3577606847,GB,6
3577606848,3577606863,DE,9
3577606864,3577606871,GB,6
3577606872,3577606895,DE,9
3577606896,3577607055,GB,6
3577607056,3577607071,DE,9
3577607072,3577607103,GB,6
3577607104,3577607199,DE,9
3577607200,3577607551,GB,6
3577607552,3577607583,DE,9
3577607584,3577607615,GB,6
3577607616,3577607663,DE,9
3577607664,3577607671,GB,6
3577607672,3577607727,DE,9
3577607728,3577607735,GB,6
3577607736,3577607743,DE,9
3577607744,3577607791,GB,6
3577607792,3577607815,DE,9
3577607816,3577607871,GB,6
3577607872,3577607895,DE,9
3577607896,3577607935,GB,6
3577607936,3577608191,DE,9
3577608192,3577608447,GB,6
3577608448,3577608999,DE,9
3577609000,3577609007,GB,6
3577609008,3577609023,DE,9
3577609024,3577609071,GB,6
3577609072,3577609087,DE,9
3577609088,3577609215,GB,6
3577609216,3577610367,DE,9
3577610368,3577610495,GB,6
3577610496,3577610751,DE,9
3577610752,3577611199,CH,1
3577611264,3577612287,DE,9
3577612320,3577612383,DE,9
3577612416,3577612543,NO,1
3577612544,3577612799,HU,1
3577612800,3577613055,FI,1
3577613312,3577613567,DE,9
3577613888,3577613951,TR,1
3577614080,3577614111,DE,9
3577614144,3577614207,DE,9
3577618432,3577618447,GB,6
3577618448,3577618463,NL,1
3577618464,3577618559,GB,6
3577618560,3577618623,BE,1
3577618656,3577618663,AT,1
3577618688,3577620607,GB,6
3577620624,3577620671,GB,6
3577620672,3577620735,TR,1
3577620736,3577621055,GB,6
3577621120,3577621151,GB,6
3577621216,3577621223,SK,1
3577621248,3577622143,GB,6
3577622144,3577622271,DE,9
3577622272,3577622527,GB,6
3577622592,3577622927,GB,6
3577623040,3577623935,GB,6
3577624064,3577624319,GB,6
3577624448,3577624879,GB,6
3577624896,3577625199,GB,6
3577625208,3577625223,GB,6
3577625232,3577626623,GB,6
3577626624,3577627135,FR,8
3577627136,3577627647,GB,6
3577627648,3577627967,FR,8
3577628000,3577628671,FR,8
3577628672,3577630719,CH,1
3577633792,3577633951,CZ,1
3577633960,3577633967,CZ,1
3577634048,3577634239,CZ,1
3577634816,3577635839,FR,8
3577635840,3577636863,DE,9
3577636864,3577638143,GB,6
3577638144,3577638399,BE,1
3577638400,3577638911,GB,6
3577638912,3577638959,FR,8
3577638968,3577639239,FR,8
3577639248,3577639807,FR,8
3577639840,3577639871,FR,8
3577639936,3577641159,FR,8
3577641168,3577641423,FR,8
3577641472,3577641983,FR,8
3577641984,3577642239,GB,6
3577642240,3577642559,FR,8
3577643008,3577643231,NL,1
3577643232,3577643247,GB,6
3577643248,3577643263,NL,1
3577645432,3577645447,NL,1
3577645456,3577645503,NL,1
3577645504,3577645567,SK,1
3577645824,3577645887,NL,1
3577645904,3577645951,NL,1
3577646080,3577646207,NL,1
3577646208,3577646335,NO,1
3577646336,3577646407,NL,1
3577646416,3577646527,NL,1
3577646592,3577646847,NL,1
3577647104,3577647911,DK,1
3577647936,3577647967,DK,1
3577648000,3577648127,DK,1
3577651200,3577651455,GB,6
3577652224,3577652671,IT,11
3577652736,3577652743,NO,1
3577652752,3577652767,NO,1
3577652864,3577652943,NO,1
3577652992,3577653119,NO,1
3577653248,3577655295,IT,11
3577655296,3577655519,AT,1
3577655552,3577655647,AT,1
3577655664,3577655679,AT,1
3577655712,3577655743,AT,1
3577655808,3577656447,AT,1
3577657344,3577659391,GB,6
3577659392,3577659679,GR,1
3577659712,3577659743,GR,1
3577659904,3577660159,GB,6
3577660160,3577660607,BE,1
3577660672,3577661439,BE,1
3577663488,3577665215,SE,1
3577665248,3577665311,SE,1
3577665344,3577665375,SE,1
3577665408,3577665455,SE,1
3577665536,3577665591,ES,10
3577665616,3577665679,ES,10
3577665792,3577665823,BE,1
3577665824,3577665855,RO,1
3577665856,3577665919,LU,1
3577666048,3577666175,ES,10
3577667584,3577667743,PL,1
3577668640,3577668671,IE,1
3577668736,3577668799,IE,1
3577669120,3577669383,HU,1
3577669504,3577669631,HU,1
3577669632,3577671679,BE,1
3577671680,3577672191,ZA,1
3577672192,3577673727,DE,9
3577675776,3577741311,PT,1
3577741312,3578003455,SE,1
3578003456,3578049023,DE,9
3578049024,3578049055,CH,1
3578049056,3578169487,DE,9
3578169488,3578169495,LU,1
3578169496,3578265599,DE,9
3578265600,3578331135,GB,6
3578331136,3578339327,PL,1
3578339328,3578347519,ES,10
3578347520,3578363903,DE,9
3578363904,3578396671,NL,1
3578396672,3578462207,TR,1
3578462208,3578527743,NL,1
3578527744,3578658815,PL,1
3578658816,3578724351,GB,6
3578724352,3578732543,DE,9
3578732544,3578740735,IE,1
3578740736,3578757119,PL,1
3578757120,3578822655,SE,1
3578822656,3578855423,RU,13
3578855424,3578888191,GB,6
3578888192,3578920959,SK,1
3578920960,3578986495,IT,11
3578986496,3578991931,DE,9
3578991932,3578991935,VG,6
3578991936,3578996999,DE,9
3578997000,3578997007,CH,1
3578997008,3578998575,DE,9
3578998576,3578998583,GB,6
3578998584,3579002879,DE,9
3579002880,3579019263,GB,6
3579019264,3579052031,DK,1
3579052032,3579117567,NL,1
3579117568,3579132159,RU,13
3579132160,3579132415,BY,1
3579132416,3579183103,RU,13
3579183104,3579197055,GB,6
3579197056,3579197183,US,7
3579197184,3579197871,GB,6
3579197872,3579197887,US,7
3579197888,3579197903,IT,11
3579197904,3579200191,GB,6
3579200192,3579200223,IE,1
3579200224,3579228159,GB,6
3579228160,3579228415,US,7
3579228416,3579228671,GB,6
3579228672,3579228799,US,7
3579228800,3579241151,GB,6
3579241152,3579241215,IE,1
3579241216,3579242751,GB,6
3579242752,3579243007,US,7
3579243008,3579248639,GB,6
3579248640,3579314175,RU,13
3579314176,3579346943,IT,11
3579346944,3579361535,SE,1
3579361536,3579361791,NO,1
3579361792,3579362047,SE,1
3579362048,3579362063,NO,1
3579362064,3579362303,SE,1
3579362304,3579362559,NO,1
3579362560,3579362815,SE,1
3579362816,3579363327,NO,1
3579363328,3579445247,SE,1
3579445248,3579463679,AT,1
3579463680,3579463683,US,7
3579463684,3579478015,AT,1
3579478016,3579480847,FR,8
3579480848,3579480855,NL,1
3579480856,3579480863,FR,8
3579480864,3579480871,NL,1
3579480872,3579481095,FR,8
3579481096,3579481103,CH,1
3579481104,3579481119,FR,8
3579481120,3579481127,GB,6
3579481128,3579481135,FR,8
3579481136,3579481143,DE,9
3579481144,3579481151,CH,1
3579481152,3579481159,FR,8
3579481160,3579481167,GB,6
3579481168,3579481191,FR,8
3579481192,3579481199,CH,1
3579481200,3579481247,FR,8
3579481248,3579481255,GB,6
3579481256,3579481263,CH,1
3579481264,3579481279,FR,8
3579481280,3579481287,GB,6
3579481288,3579482623,FR,8
3579482624,3579482927,NL,1
3579482928,3579482943,FR,8
3579482944,3579482991,NL,1
3579482992,3579483151,FR,8
3579483152,3579483263,NL,1
3579483264,3579483295,FR,8
3579483296,3579483311,NL,1
3579483312,3579483359,FR,8
3579483360,3579483375,NL,1
3579483376,3579485695,FR,8
3579485696,3579485711,GB,6
3579485712,3579485714,FR,8
3579485715,3579485727,GB,6
3579485728,3579485791,FR,8
3579485792,3579485823,GB,6
3579485824,3579485887,FR,8
3579485888,3579485888,GB,6
3579485889,3579485903,FR,8
3579485904,3579485919,DE,9
3579485920,3579485983,FR,8
3579485984,3579485984,CH,1
3579485985,3579486015,FR,8
3579486016,3579486031,GB,6
3579486032,3579486047,DE,9
3579486048,3579486095,GB,6
3579486096,3579486143,FR,8
3579486144,3579486159,GB,6
3579486160,3579486191,FR,8
3579486192,3579486207,GB,6
3579486208,3579486223,FR,8
3579486224,3579486239,GB,6
3579486240,3579486271,FR,8
3579486272,3579486319,GB,6
3579486320,3579486335,FR,8
3579486336,3579486351,GB,6
3579486352,3579486367,FR,8
3579486368,3579486383,IT,11
3579486384,3579486399,DE,9
3579486400,3579486415,FR,8
3579486416,3579486431,DE,9
3579486432,3579486463,GB,6
3579486464,3579487855,FR,8
3579487856,3579487871,GB,6
3579487872,3579487887,IE,1
3579487888,3579487903,DE,9
3579487904,3579487951,FR,8
3579487952,3579487967,GB,6
3579487968,3579487983,IT,11
3579487984,3579487999,GB,6
3579488000,3579490559,FR,8
3579490560,3579490655,PT,1
3579490656,3579490671,FR,8
3579490672,3579490719,PT,1
3579490720,3579490735,NL,1
3579490736,3579490751,FR,8
3579490752,3579490815,PT,1
3579490816,3579490831,FR,8
3579490832,3579490911,PT,1
3579490912,3579491231,FR,8
3579491232,3579491247,PT,1
3579491248,3579491263,NL,1
3579491264,3579491311,FR,8
3579491312,3579491327,PT,1
3579491328,3579527167,FR,8
3579527168,3579543551,BA,1
3579543552,3579576319,BG,1
3579576320,3579579263,IT,11
3579579264,3579579295,US,7
3579579296,3579582367,IT,11
3579582368,3579582399,US,7
3579582400,3579596175,IT,11
3579596176,3579596191,GB,6
3579596192,3579596927,IT,11
3579596928,3579597055,GR,1
3579597056,3579600191,IT,11
3579600192,3579600207,US,7
3579600208,3579601471,IT,11
3579601472,3579601487,US,7
3579601488,3579605487,IT,11
3579605488,3579605503,DE,9
3579605504,3579607551,IT,11
3579607552,3579607807,US,7
3579607808,3579609087,IT,11
3579609088,3579707391,NL,1
3579707392,3579723775,ES,10
3579723776,3579740159,AT,1
3579740160,3579772927,IE,1
3579772928,3579838463,DE,9
3579838464,3580100607,ES,10
3580100608,3580207103,SE,1
3580207104,3580208127,LV,1
3580208128,3580213247,SE,1
3580213248,3580214271,CH,1
3580214272,3580214783,LV,1
3580214784,3580216319,SE,1
3580216320,3580216831,LV,1
3580216832,3580217087,PT,1
3580217088,3580217343,SE,1
3580217344,3580219391,LV,1
3580219392,3580223487,SE,1
3580223488,3580231679,DE,9
3580231680,3580231935,SE,1
3580231936,3580232191,LT,1
3580232192,3580233215,LV,1
3580233216,3580233727,LT,1
3580233728,3580235263,NO,1
3580235264,3580235775,LT,1
3580235776,3580236799,FI,1
3580236800,3580237567,LV,1
3580237568,3580237823,LT,1
3580237824,3580238335,LV,1
3580238336,3580239359,DK,1
3580239360,3580239871,LV,1
3580239872,3580241919,CZ,1
3580241920,3580243967,CH,1
3580243968,3580248063,NL,1
3580248064,3580250111,ES,10
3580250112,3580252671,SE,1
3580252672,3580254207,EE,1
3580254208,3580260351,DE,9
3580260352,3580265727,AT,1
3580265728,3580266495,SE,1
3580266496,3580272639,PL,1
3580272640,3580280831,FR,8
3580280832,3580289023,SE,1
3580289024,3580329983,FR,8
3580329984,3580338175,CH,1
3580338176,3580362751,FR,8
3580362752,3580473375,GB,6
3580473376,3580473391,IE,1
3580473392,3580473503,GB,6
3580473504,3580473511,IE,1
3580473512,3580473519,GB,6
3580473520,3580473527,IE,1
3580473528,3580473695,GB,6
3580473696,3580473727,IE,1
3580473728,3580473759,GB,6
3580473760,3580473887,IE,1
3580473888,3580473951,GB,6
3580473952,3580473959,IE,1
3580473960,3580473967,GB,6
3580473968,3580473983,IE,1
3580473984,3580473999,GB,6
3580474000,3580474007,IE,1
3580474008,3580474095,GB,6
3580474096,3580474111,IE,1
3580474112,3580474495,GB,6
3580474496,3580474559,IE,1
3580474560,3580474639,GB,6
3580474640,3580474647,IE,1
3580474648,3580474655,GB,6
3580474656,3580474671,IE,1
3580474672,3580474687,GB,6
3580474688,3580474703,IE,1
3580474704,3580474719,GB,6
3580474720,3580474735,IE,1
3580474736,3580474807,GB,6
3580474808,3580474879,IE,1
3580474880,3580475055,GB,6
3580475056,3580475063,IE,1
3580475064,3580475123,GB,6
3580475124,3580475127,IE,1
3580475128,3580475343,GB,6
3580475344,3580475351,IE,1
3580475352,3580887039,GB,6
3580887040,3580895231,SE,1
3580895232,3580896000,NO,1
3580896001,3581149183,SE,1
3581150368,3581150463,IE,1
3581150592,3581150719,NL,1
3581150720,3581150783,SE,1
3581150976,3581151039,SE,1
3581151232,3581151295,SE,1
3581154048,3581154303,NL,1
3581157120,3581158655,AT,1
3581159168,3581159295,AT,1
3581159424,3581161471,IE,1
3581173760,3581196799,NL,1
3581197312,3581197567,IE,1
3581197824,3581200127,NL,1
3581203968,3581214719,SE,1
3581214720,3581231103,NL,1
3581239296,3581241343,NL,1
3581255680,3581259263,FR,8
3581261312,3581261439,FR,8
3581279104,3581279199,NL,1
3581280256,3581411327,BE,1
3581411328,3581673471,GB,6
3581673472,3581935615,NL,1
3581935616,3581943807,DE,9
3581943808,3581951999,FR,8
3581952000,3581976575,DE,9
3581976576,3581984767,ES,10
3581984768,3581992959,RU,13
3581992960,3582001151,GB,6
3582001152,3582009343,DK,1
3582009344,3582025727,GB,6
3582025728,3582033919,RU,13
3582033920,3582042111,PT,1
3582042112,3582050303,ES,10
3582050304,3582058495,NL,1
3582058496,3582059167,AT,1
3582059168,3582059175,GB,6
3582059176,3582066687,AT,1
3582066688,3582074879,UA,1
3582074880,3582078631,GB,6
3582078632,3582078639,DE,9
3582078640,3582080143,GB,6
3582080144,3582080151,IE,1
3582080152,3582083071,GB,6
3582083072,3582091263,BG,1
3582091264,3582099455,QA,1
3582099456,3582107647,GB,6
3582107648,3582115839,NL,1
3582115840,3582132223,FI,1
3582132224,3582140415,RU,13
3582140416,3582148607,GE,1
3582156800,3582164991,GB,6
3582164992,3582173183,SE,1
3582173184,3582181375,GB,6
3582181376,3582191023,DE,9
3582191024,3582191031,BE,1
3582191032,3582195135,DE,9
3582195136,3582195143,CH,1
3582195144,3582195151,DE,9
3582195152,3582195159,FR,8
3582195160,3582195167,DE,9
3582195168,3582195175,FR,8
3582195176,3582195183,BE,1
3582195184,3582196183,DE,9
3582196184,3582196191,BE,1
3582196192,3582197759,DE,9
3582197760,3582205951,DK,1
3582205952,3582214143,AE,1
3582214144,3582222335,RU,13
3582222336,3582230527,SE,1
3582230528,3582238719,BE,1
3582238720,3582255103,NL,1
3582255104,3582263295,KW,1
3582263296,3582271487,DK,1
3582271488,3582279679,NL,1
3582279680,3582287871,GB,6
3582287872,3582292231,DE,9
3582292232,3582292239,CH,1
3582292240,3582292303,DE,9
3582292304,3582292319,CH,1
3582292320,3582292415,DE,9
3582292416,3582292447,CH,1
3582292448,3582292463,DE,9
3582292464,3582292471,CH,1
3582292472,3582292487,DE,9
3582292488,3582292495,SI,1
3582292496,3582292535,DE,9
3582292536,3582292543,CH,1
3582292544,3582292551,FI,1
3582292552,3582292959,DE,9
3582292960,3582292967,ES,10
3582292968,3582293087,DE,9
3582293088,3582293119,CH,1
3582293120,3582293583,DE,9
3582293584,3582293591,CH,1
3582293592,3582294271,DE,9
3582294272,3582294399,CH,1
3582294400,3582294439,DE,9
3582294440,3582294443,BE,1
3582294444,3582295263,DE,9
3582295264,3582295295,AT,1
3582295296,3582295551,DE,9
3582295552,3582295615,CH,1
3582295616,3582295871,DE,9
3582295872,3582295935,AT,1
3582295936,3582296063,CH,1
3582296064,3582304255,GB,6
3582304256,3582312447,UA,1
3582312448,3582320639,GB,6
3582320640,3582328831,CH,1
3582328832,3582337023,HU,1
3582337024,3582341119,ES,10
3582341120,3582343167,PT,1
3582343168,3582345215,ES,10
3582345216,3582353407,IT,11
3582353408,3582361599,SE,1
3582361600,3582377983,PL,1
3582377984,3582386175,RU,13
3582386176,3582394367,NL,1
3582394368,3582402559,DE,9
3582402560,3582410751,PL,1
3582410752,3582435327,RU,13
3582435328,3582443519,SE,1
3582443520,3582451711,IT,11
3582451712,3582459903,LU,1
3582459904,3582468095,NL,1
3582468096,3582476287,SE,1
3582476288,3582484479,DE,9
3582492672,3582509055,IT,11
3582509056,3582517247,SA,1
3582517248,3582525439,PL,1
3582525440,3582533631,GB,6
3582533632,3582538183,BG,1
3582538184,3582538191,GB,6
3582538192,3582541823,BG,1
3582541824,3582550015,US,7
3582550016,3582558207,CS,1
3582558208,3582566399,MC,1
3582566432,3582566479,BE,1
3582566480,3582566495,SA,1
3582566528,3582566655,BE,1
3582566736,3582566767,BE,1
3582566784,3582567007,BE,1
3582567012,3582567015,BE,1
3582567024,3582567039,BE,1
3582567136,3582567167,BE,1
3582567232,3582567295,BE,1
3582567392,3582567399,BE,1
3582567424,3582567807,US,7
3582567904,3582567935,US,7
3582567936,3582568191,GB,6
3582568192,3582568223,SE,1
3582568248,3582568263,SE,1
3582568336,3582568339,SE,1
3582568344,3582568351,SE,1
3582568368,3582568383,SE,1
3582568432,3582568447,SE,1
3582568448,3582568703,US,7
3582568832,3582568959,US,7
3582568960,3582568967,HU,1
3582568968,3582568983,AT,1
3582568992,3582569023,CZ,1
3582569036,3582569039,DE,9
3582569040,3582569047,AT,1
3582569056,3582569071,AT,1
3582569080,3582569087,HU,1
3582569096,3582569103,HU,1
3582569152,3582569167,HU,1
3582569184,3582569199,HU,1
3582569200,3582569207,AU,4
3582569208,3582569239,AT,1
3582569248,3582569263,AU,4
3582569280,3582569303,AT,1
3582569472,3582569983,FR,8
3582569984,3582570239,GB,6
3582570240,3582570367,DE,9
3582570368,3582570431,FR,8
3582570464,3582570479,FR,8
3582570484,3582570487,NL,1
3582570488,3582570495,FR,8
3582570752,3582570855,FR,8
3582570888,3582570943,FR,8
3582570976,3582571055,FR,8
3582571264,3582571303,FR,8
3582571304,3582571307,CH,1
3582571308,3582571319,FR,8
3582571328,3582571343,FR,8
3582571376,3582571391,FR,8
3582571408,3582571455,FR,8
3582571648,3582571671,IE,1
3582571672,3582571679,GB,6
3582571680,3582571691,IE,1
3582571696,3582571839,IE,1
3582571856,3582571871,IR,1
3582571904,3582571967,IE,1
3582571980,3582571991,IE,1
3582572000,3582572015,IE,1
3582572032,3582572455,CH,1
3582572460,3582572463,CH,1
3582572480,3582572495,SZ,1
3582572496,3582572543,CH,1
3582572544,3582572575,DE,9
3582572624,3582572639,DE,9
3582572800,3582572871,DE,9
3582572944,3582572951,DE,9
3582572976,3582572983,DE,9
3582573024,3582573055,DE,9
3582573088,3582573135,DE,9
3582573184,3582573223,DE,9
3582573408,3582573519,DE,9
3582573552,3582573567,DE,9
3582573568,3582573583,CH,1
3582573616,3582573631,CH,1
3582573824,3582573855,CH,1
3582573888,3582573951,CH,1
3582573952,3582574079,LI,1
3582574208,3582574239,LI,1
3582574432,3582574435,CH,1
3582574452,3582574479,CH,1
3582574592,3582582783,DE,9
3582582784,3582590975,RU,13
3582590976,3582599167,TR,1
3582599168,3582607359,DE,9
3582607360,3582615551,RU,13
3582615552,3582615807,IR,1
3582615808,3582616319,CY,1
3582616320,3582616575,UA,1
3582616576,3582616831,DZ,1
3582616832,3582617087,LB,1
3582617088,3582617343,IR,1
3582617344,3582618879,CY,1
3582618880,3582619135,LB,1
3582619136,3582619391,CY,1
